anio,variable,etiqueta,tipo_pandas,n_obs,n_missing,pct_missing,n_categorias_unicas,tiene_value_labels,value_label_set
2000,p10_1,¿COMO CALIFICARIA AL PAN DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_2,¿COMO CALIFICARIA AL PRI DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_3,¿COMO CALIFICARIA AL PRD DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_4,¿COMO CALIFICARIA AL PT  DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_5,¿COMO CALIFICARIA AL PVEM DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_6,¿COMO CALIFICARIA AL PARM DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_7,¿COMO CALIFICARIA AL PCD DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p10_8,¿COMO CALIFICARIA AL PDS DEL 0 AL 10?,float64,1766,0,0.0,14,False,
2000,p11_1,¿COMO CALIFICARIA A CARLOS SALINAS?,float64,1766,0,0.0,14,False,
2000,p11_2,¿COMO CALIFICARIA A VICENTE FOX?,float64,1766,0,0.0,14,False,
2000,p11_3,¿COMO CALIFICARIA A AMALIA GARCIA?,float64,1766,0,0.0,14,False,
2000,p11_4,¿COMO CALIFICARIA A CUAUHTEMOC CARDENA?,float64,1766,0,0.0,14,False,
2000,p11_5,¿COMO CALIFICARIA A JAVIER ALATORRE?,float64,1766,0,0.0,14,False,
2000,p11_6,¿COMO CALIFICARIA A LUIS FELIPE BRAVO?,float64,1766,0,0.0,14,False,
2000,p11_7,¿COMO CALIFICARIA A JOAQUIN LOPEZ-DORIGA?,float64,1766,0,0.0,14,False,
2000,p11_8,¿COMO CALIFICARIA A FRANCISCO LABASTIDA?,float64,1766,0,0.0,14,False,
2000,p11_9,¿COMO CALIFICARIA A DULCE MARIA SAURI?,float64,1766,0,0.0,14,False,
2000,p11_10,¿COMO CALIFICARIA A ERNESTO ZEDILLO?,float64,1766,0,0.0,14,False,
2000,p12,¿QUE PIENSA DE LA SITUACION ECONOMICA?,float64,1766,1,0.06,7,False,
2000,p13,SIT/ECO HA MEJORADO EN ULTIMOS 12 MESES,float64,1766,0,0.0,6,False,
2000,p13_1,¿DIRIA QUE HA MEJORADO MUCHO O POCO?,float64,1766,1382,78.26,4,False,
2000,p13_2,¿DIRIA QUE HA EMPEORADO MUCHO O POCO?,float64,1766,1270,71.91,4,False,
2000,p14,PRINCIPAL RESPONSABLE DE SIT/ECONOMICA,float64,1766,59,3.34,35,False,
2000,p15,DIPUTADOS SE PREOCUPAN POR LA GENTE,float64,1766,0,0.0,7,False,
2000,p16,HA TENIDO CONTACTO CON ALGUN DIPUTADO FED,float64,1766,0,0.0,4,False,
2000,p17,¿IMPORTA QUE PARTIDO ES EL QUE GOBIERNA?,float64,1766,0,0.0,7,False,
2000,p18,¿VOTO INFLUYE EN LO QUE SUCEDA EN PAIS?,float64,1766,0,0.0,7,False,
2000,p19,LA GENTE DICE LO QUE SIENTE DEL GOBIERNO,float64,1766,1,0.06,7,False,
2000,p20_1,¿DONDE SE UBICA? IZQUIERDA O DERECHA,float64,1766,0,0.0,13,False,
2000,p20_2,¿DONDE UBICARIA AL PAN?,float64,1766,0,0.0,13,False,
2000,p20_3,¿DONDE UBICARIA AL PRI?,float64,1766,0,0.0,13,False,
2000,p20_4,¿DONDE UBICARIA AL PRD?,float64,1766,0,0.0,13,False,
2000,p20_5,¿DONDE UBICARIA AL PT?,float64,1766,0,0.0,13,False,
2000,p20_6,¿DONDE UBICARIA AL PVE?,float64,1766,0,0.0,13,False,
2000,p20_7,¿DONDE UBICARIA AL PCD?,float64,1766,0,0.0,13,False,
2000,p20_8,¿DONDE UBICARIA AL PDS?,float64,1766,0,0.0,13,False,
2000,p20_9,¿DONDE UBICARIA AL PARM?,float64,1766,0,0.0,13,False,
2000,p21,ASUNTO + IMPORTANTE QUE AFRENTADO EL GOB,float64,1766,5,0.28,45,False,
2000,p22,QUE TAN BUENO O MAL TRABAJO HECHO PTE EZP,float64,1766,425,24.07,7,False,
2000,malvsri2,¿CON CUAL DICHO SE IDENTIFICA MAS?,float64,1766,0,0.0,6,False,
2000,malvsri1,¿CON CUAL DICHO SE IDENTIFICA MAS?,float64,1766,0,0.0,5,False,
2000,p25,¿VOTO EN/ELEC PARA DIPS Y SENS EN 97?,float64,1766,0,0.0,4,False,
2000,p27_1,CUAL CUALIDAD DESEARIA EN PRIMER LUGAR?,float64,1766,0,0.0,5,False,
2000,p27_2,CUAL CUALIDAD DESEARIA EN SEGUNDO LUGAR?,float64,1766,17,0.96,5,False,
2000,p27_3,CUAL CUALIDAD DESEARIA EN TERCER LUGAR?,float64,1766,18,1.02,5,False,
2000,p28,RECUERDA PARTIDO MAS SIMPATIZABA SU MAMA,float64,1766,0,0.0,3,False,
2000,p28a,SI ¿CUAL?,float64,1766,571,32.33,14,False,
2000,p29,RECUERDA PARTIDO MAS SIMPATIZABA SU PAPA,float64,1766,0,0.0,3,False,
2000,p29a,SI ¿CUAL?,float64,1766,537,30.41,15,False,
2000,p30,CUAL FRASE DESCRIBE MEJOR UN BUEN TRABAJO,float64,1766,1,0.06,6,False,
2000,p31,HOY ELE ¿X CUAL CANDIDATO VOTARIA PDTE?,float64,1766,0,0.0,9,False,
2000,p32,ULTIMO AÑO ¿SIT/ECO PERSONAL MEJORADO?,float64,1766,0,0.0,6,False,
2000,p32a,¿DIRIA QUE HA MEJORADO MUCHO O POCO?,float64,1766,1137,64.38,4,False,
2000,p32b,¿DIRIA QUE HA EMPEORADO MUCHO O POCO?,float64,1766,1311,74.24,4,False,
2000,p33,PRINCIPAL RESPONSABLE DE SU SIT/ECONOMICA,float64,1766,36,2.04,34,False,
2000,p34,COMO CREE QUE SERA SIT/ECO PAIS EN 1 AÑO,float64,1766,1,0.06,6,False,
2000,p34a,¿DIRIA QUE VA A MEJORAR MUCHO O POCO?,float64,1766,813,46.04,4,False,
2000,p34b,¿DIRIA QUE VA A EMPEORAR MUCHO O POCO?,float64,1766,1589,89.98,4,False,
2000,p34c,RESPONSABLE SIT/ECO PAIS EN UN AÑO,float64,1766,403,22.82,31,False,
2000,p35,SIT/ECO PERSONAL AÑO QUE ENTRA SERA MEJOR,float64,1766,0,0.0,6,False,
2000,p35a,¿DIRIA QUE VA A MEJORAR MUCHO O POCO?,float64,1766,732,41.45,4,False,
2000,p35b,¿DIRIA QUE VA A EMPEORAR MUCHO O POCO?,float64,1766,1645,93.15,4,False,
2000,p35c,RESPONSABLE SIT/ECO PERSONAL EN UN AÑO,float64,1766,348,19.71,32,False,
2000,p36,¿QUE TAN ESTABLE SIT/POLITICA DEL PAIS?,float64,1766,0,0.0,13,False,
2000,p37,¿COMO ESTA LA SITUACION GENERAL DE PAIS?,float64,1766,0,0.0,6,False,
2000,p37a,QUE TAN SEGURO SIT/ESTA MEJOR AHORA,float64,1766,867,49.09,6,False,
2000,p37b,QUE TAN SEGURO SIT/ESTA IGUAL DE BIEN,float64,1766,1649,93.37,5,False,
2000,p37c,QUE TAN SEGURO SIT/ESTA IGUAL DE MAL,float64,1766,1457,82.5,7,False,
2000,p37d,QUE TAN SEGURO SIT/ESTA PEOR AHORA,float64,1766,1423,80.58,7,False,
2000,p38,RESPONSABLE SITUACION DEL PAIS ESTE ...,float64,1766,98,5.55,34,False,
2000,p39_1,CONSIDERA QUE EL DESEMPLEO HA AUMENTADO,float64,1766,0,0.0,4,False,
2000,p39_2,CONSIDERA LA DELINCUENCIA HA AUMENTADO,float64,1766,0,0.0,5,False,
2000,p39_3,CONSIDERA QUE LA INFLACION HA AUMENTADO,float64,1766,0,0.0,5,False,
2000,p39_4,CONSIDERA QUE LA CORRUPCION HA AUMENTADO,float64,1766,0,0.0,5,False,
2000,p39_5,CONSIDERA QUE LA POBREZA HA AUMENTADO,float64,1766,1,0.06,4,False,
2000,p40,QUE TANTO GOB PAN ENCABEZADO POR FOX,float64,1766,0,0.0,7,False,
2000,p40a,QUE TAN SEGURO FOX HARA MUCHO MAS,float64,1766,1197,67.78,7,False,
2000,p40b,QUE TAN SEGURO FOX HARA ALGO MAS,float64,1766,1033,58.49,7,False,
2000,p40c,QUE TAN SEGURO FOX HARA IGUAL,float64,1766,1645,93.15,6,False,
2000,p40d,QUE TAN SEGURO FOX HARA ALGO MENOS,float64,1766,1693,95.87,5,False,
2000,p40e,QUE TAN SEGURO FOX HARA MUCHO MENOS,float64,1766,1707,96.66,6,False,
2000,p41a,USO PROPAGANDA DE ALGUN CANDIDATO EN ROPA,float64,1766,0,0.0,4,False,
2000,p41b,PUSO PROPAGANDA EN SU COCHE,float64,1766,0,0.0,4,False,
2000,p41c,"PUSO ALGUN ANUNCIO EN SU VENTANA, FACHADA",float64,1766,0,0.0,4,False,
2000,p41d,REPARTIO PROPAGANDA DE LOS CANDIDATOS,float64,1766,0,0.0,4,False,
2000,p41e,ASISTIO A MITINES O ACTOS DE CAMPAÑA,float64,1766,0,0.0,4,False,
2000,p41e1,ASISTIO DE MANERA VOLUNTARIA O ...,float64,1766,1453,82.28,3,False,
2000,p41f,APOYO ECONOMICAMENTE ALGUN PARTIDO,float64,1766,0,0.0,4,False,
2000,p41g,TRABAJO USTED PARA ALGUN PARTIDO,float64,1766,0,0.0,4,False,
2000,p41h,TRATO DE PERSUADIR A OTROS PARA QUE...,float64,1766,0,0.0,4,False,
2000,p42a,COMO CALIFICARIA A CARDENAS EN HONRADEZ,float64,1766,0,0.0,13,False,
2000,p42b,COMO CALIFICARIA A LABASTIDA EN HONRADEZ,float64,1766,0,0.0,13,False,
2000,p42c,COMO CALIFICARIA A FOX EN HONRADEZ,float64,1766,0,0.0,13,False,
2000,p43a,COMO CAL/A CARDENAS EXPER/PARA GOBERNAR,float64,1766,0,0.0,13,False,
2000,p43b,COMO CAL/A LABASTIDA EXPER/PARA GOBERNAR,float64,1766,0,0.0,13,False,
2000,p43c,COMO CAL/A FOX EXPER/PARA GOBERNAR,float64,1766,0,0.0,13,False,
2000,p44a,COMO CAL/A CARDENAS EN OPCION DE CAMBIO,float64,1766,0,0.0,13,False,
2000,p44b,COMO CAL/A LABASTIDA EN OPCION DE CAMBIO,float64,1766,0,0.0,13,False,
2000,p44c,COMO CAL/A FOX EN SER OPCION DE CAMBIO,float64,1766,0,0.0,13,False,
2000,p45a,ACCIONES: FIRMO QUEJA EN VS DEL GOBIERNO,float64,1766,0,0.0,3,False,
2000,p45b,ACCIONES: PARTICIPO EN ORGANIZAR QUEJA,float64,1766,0,0.0,4,False,
2000,p45c,ACCIONES: PARTICIPO EN MARCHAS,float64,1766,0,0.0,3,False,
2000,p45d,ACCIONES: PARTICIPO EN ALGUN PLANTON,float64,1766,0,0.0,4,False,
2000,p45e,ACCIONES: PARTICIPO EN TOMA DE OFICINAS,float64,1766,0,0.0,4,False,
2000,p45f,ACCIONES: PARTICIPO INVACIONES DE TIERRA,float64,1766,0,0.0,4,False,
2000,p45g,ACCIONES: PARTICIPO BLOQUEO VIAS PUBLICAS,float64,1766,0,0.0,4,False,
2000,p45h,ACCIONES: PARTICIPO LEVANTAMIENTOS ARMADOS,float64,1766,0,0.0,4,False,
2000,p46a,PROBALE: FIRME QUEJA EN VS DEL GOBIERNO,float64,1766,0,0.0,6,False,
2000,p46b,PROBALE: PARTICIPE EN ORGANIZAR QUEJA,float64,1766,0,0.0,6,False,
2000,p46c,PROBALE: PARTICIPE EN MARCHAS,float64,1766,0,0.0,6,False,
2000,p46d,PROBALE: PERTICIPE EN UN PLATON,float64,1766,0,0.0,6,False,
2000,p46e,PROBALE: PARTICIPE EN TOMA DE OFICINAS,float64,1766,0,0.0,6,False,
2000,p46f,PROBALE: PARTICIPE INVACIONES DE TIERRA,float64,1766,1,0.06,6,False,
2000,p46g,PROBALE: PARTICIPE BLOQUEO VIAS PUBLICAS,float64,1766,1,0.06,6,False,
2000,p46h,PROBALE: PARTICIPE LEVANTAMIENTOS ARMADOS,float64,1766,1,0.06,6,False,
2000,p47a,PARTICIPA ORGANIZACIONES: SINDICATOS,float64,1766,1,0.06,4,False,
2000,p47b,PARTICIPA ORGANIZACIONES: EJIDALES,float64,1766,1,0.06,4,False,
2000,p47c,PARTICIPA ORGANIZACIONES: CAMPESINAS,float64,1766,1,0.06,4,False,
2000,p47d,PARTICIPA ORGANIZACIONES: EMPRESARIALES,float64,1766,1,0.06,4,False,
2000,p47e,PARTICIPA ORGANIZACIONES: INDIGENAS,float64,1766,1,0.06,4,False,
2000,p47f,PARTICIPA ORGANIZACIONES: RELIGIOSAS,float64,1766,1,0.06,4,False,
2000,p47g,PARTICIPA ORGANIZACIONES: PROFESIONALES,float64,1766,1,0.06,4,False,
2000,p47h,PARTICIPA ORGANIZACIONES: VECINALES,float64,1766,1,0.06,4,False,
2000,p47i,PARTICIPA ORGANIZACIONES: DEPORTIVAS,float64,1766,1,0.06,4,False,
2000,p47j,PARTICIPA ORGANIZACIONES: ARTISITICAS,float64,1766,1,0.06,4,False,
2000,p47k,PARTICIPA ORGANIZACIONES: JUVENILES,float64,1766,1,0.06,4,False,
2000,p47l,PARTICIPA ORGANIZACIONES: DCHOS HUMANOS,float64,1766,1,0.06,4,False,
2000,p47m,PARTICIPA ORGANIZACIONES: MUJERES,float64,1766,1,0.06,4,False,
2000,p47n,PARTICIPA ORGANIZACIONES: ECOLOGISTAS,float64,1766,1,0.06,4,False,
2000,p47o,PARTICIPA ORGANIZACIONES: DE CARIDAD,float64,1766,1,0.06,4,False,
2000,p47p,PARTICIPA ORGANIZACIONES: OBSERVACION ELE,float64,1766,1,0.06,4,False,
2000,p47q,PARTICIPA ORGANIZACIONES: OTROS,float64,1766,10,0.57,4,False,
2000,p48_1,"COMERCIAL ""CON EL ESFUERZO DE TODOS...""",float64,1766,0,0.0,10,False,
2000,p48_2,"COMERCIAL ""MEXICO CUENTA CON TIGO ...""",float64,1766,0,0.0,9,False,
2000,p48_3,"COMERCIAL ""QUE EL PODER SIRVA A LA GENTE""",float64,1766,0,0.0,9,False,
2000,p48_4,"COMERCIAL ""CON MEXICO A LA VICTORIA""",float64,1766,0,0.0,8,False,
2000,p48_5,"COMERCIAL ""YA GANAMOS""",float64,1766,0,0.0,8,False,
2000,p48_6,"COMERCIAL ""EN MEXICO SOMOS MUCHO + QUE 2""",float64,1766,0,0.0,9,False,
2000,p48_7,"COMERCIAL ""QUE SE ESCUCHE FUERTE...""",float64,1766,0,0.0,9,False,
2000,p49,¿A QUIEN PREFERIA COMO LIDER?,float64,1766,0,0.0,5,False,
2000,p50,¿QUE TAN SEGUIDO COMENTA TEMAS POLITICA?,float64,1766,0,0.0,7,False,
2000,p51,¿CON QUIEN PLATICA MAS DE POLITICA?,float64,1766,611,34.6,23,False,
2000,p52,SABE POR QUIEN VOTO PARA PDTE EL 2/JUL,float64,1766,651,36.86,8,False,
2000,p53,¿CUANTOS DIA LEYO EL PERIODICO?,float64,1766,1,0.06,10,False,
2000,p53a,LEYO NOTAS SOBRE LA POLITICA EN MEXICO,float64,1766,1094,61.95,4,False,
2000,p53b,CUANTA ATENCION PUSO NOT/SOBRE POLITICA,float64,1766,1290,73.05,6,False,
2000,p54,¿CUANTOS DIAS VIO NOTICIERO DE TV?,float64,1766,0,0.0,10,False,
2000,p54a,CUANTA ATENCION PUSO NOT/SOBRE POLITICA,float64,1766,337,19.08,7,False,
2000,p55,¿CUANTAS HORAS ESCUCHA EL RADIO AL DIA?,float64,1766,0,0.0,7,False,
2000,p56_1,¿QUE NOTICIERO DE RADIO ESCUCHA MAS?,float64,1766,615,34.82,52,False,
2000,p56_2,NOMBRE NOTICIERO Y CONDUCTOR,float64,1766,1554,88.0,61,False,
2000,p57,RECUERDA ANUNCIO TV DE VICENTE FOX,float64,1766,0,0.0,41,False,
2000,p58,RECUERDA ANUNCIO TV DE LABASTIDA,float64,1766,0,0.0,41,False,
2000,p59,RECUERDA ANUNCIO TV DE CARDENAS,float64,1766,0,0.0,28,False,
2000,p60,RECUERDA ANUNCIO TV DE GOBIERNO,float64,1766,0,0.0,32,False,
2000,p61_1,EQUIPO DE CAM ¿VISITO DOMICILIO?,float64,1766,0,0.0,4,False,
2000,p61_11,¿DE QUE PARTIDO? FOX DEL PAN-PVEM,float64,1766,1226,69.42,2,False,
2000,p61_12,¿DE QUE PARTIDO? LABASTIDA DEL PRI,float64,1766,1226,69.42,2,False,
2000,p61_13,¿DE QUE PARTIDO? CARDENAS DEL PRD-PT,float64,1766,1226,69.42,2,False,
2000,p61_14,¿DE QUE PARTIDO? MUÑOZ LEDO DEL PARM,float64,1766,1226,69.42,2,False,
2000,p61_15,¿DE QUE PARTIDO? CAMACHO DEL PCD,float64,1766,1226,69.42,2,False,
2000,p61_16,¿DE QUE PARTIDO? RINCON GALLARDO DEL PDS,float64,1766,1226,69.42,2,False,
2000,p61_17,¿DE QUE PARTIDO? OTRO PARTIDO/CANDIDATO,float64,1766,1226,69.42,2,False,
2000,p61_2,EQUIPO DE CAM ¿LE ENCIO CARTAS?,float64,1766,2,0.11,4,False,
2000,p61_21,¿DE QUE PARTIDO? FOX DEL PAN-PVEM,float64,1766,972,55.04,2,False,
2000,p61_22,¿DE QUE PARTIDO? LABASTIDA DEL PRI,float64,1766,972,55.04,2,False,
2000,p61_23,¿DE QUE PARTIDO? CARDENAS DEL PRD-PT,float64,1766,972,55.04,2,False,
2000,p61_24,¿DE QUE PARTIDO? MUÑOZ LEDO DEL PARM,float64,1766,973,55.1,2,False,
2000,p61_25,¿DE QUE PARTIDO? CAMACHO DEL PCD,float64,1766,972,55.04,2,False,
2000,p61_26,¿DE QUE PARTIDO? RINCON GALLARDO DEL PDS,float64,1766,972,55.04,2,False,
2000,p61_27,¿DE QUE PARTIDO? OTRO PARTIDO/CANDIDATO,float64,1766,972,55.04,2,False,
2000,p61_3,EQUIPO DE CAM ¿LE DIO ALGUN REGALO?,float64,1766,0,0.0,4,False,
2000,p61_31,¿DE QUE PARTIDO? FOX DEL PAN-PVEM,float64,1766,1535,86.92,2,False,
2000,p61_32,¿DE QUE PARTIDO? LABASTIDA DEL PRI,float64,1766,1535,86.92,2,False,
2000,p61_33,¿DE QUE PARTIDO? CARDENAS DEL PRD-PT,float64,1766,1536,86.98,2,False,
2000,p61_34,¿DE QUE PARTIDO? MUÑOZ LEDO DEL PARM,float64,1766,1536,86.98,2,False,
2000,p61_35,¿DE QUE PARTIDO? CAMACHO DEL PCD,float64,1766,1536,86.98,2,False,
2000,p61_36,¿DE QUE PARTIDO? RINCON GALLARDO DEL PDS,float64,1766,1536,86.98,2,False,
2000,p61_37,¿DE QUE PARTIDO? OTRO PARTIDO/CANDIDATO,float64,1766,1536,86.98,2,False,
2000,p62,PLATICA DE POLITICA FUERA DE SU HOGAR,float64,1766,0,0.0,5,False,
2000,p63,COMO SE LLAMA PERSONA CON QUIEN PLATICA,float64,1766,853,48.3,11,False,
2000,p64,¿CUAL ES SU RELACION CON ESA PERSONA?,float64,1766,890,50.4,11,False,
2000,p65,POR QUIEN VOTO ESA PERSONA EL 2/JUL,float64,1766,893,50.57,7,False,
2000,p66,¿QUE FUE MAS IMPORTANTE PARA USTED?,float64,1766,0,0.0,6,False,
2000,pacu,¿ACUERDO COMO ESTA GOBERNANDO PDTE EZP?,float64,1766,0,0.0,6,False,
2000,p68,¿TIENE USTED CREDENCIAL DE ELECTOR?,float64,1766,0,0.0,4,False,
2000,p69,TRAE SU CREDENCIAL PARA QUE MUESTRE...,float64,1766,151,8.55,5,False,
2000,p70,"¿QUE LE GUSTA, QUE SE PODRIA MEJORAR?",float64,1766,536,30.35,40,False,
2000,p71,¿QUE LE HAN PUESTO UNA VE O UN CIRULO?,float64,1766,527,29.84,8,False,
2000,p72,¿QUE CALIF/LE DARIA A EZP COMO PDTE?,float64,1766,0,0.0,12,False,
2000,impuesto,¿USTED PAGA IMPUESTOS?,float64,1766,1,0.06,4,False,
2000,impuest1,¿COMO CONSIDERA LOS IMPUESTOS QUE PAGA?,float64,1766,550,31.14,7,False,
2000,pcam,¿CAMARAS QUE TIENE EL CONGRESO DE MEXICO?,float64,1766,0,0.0,2,False,
2000,pdip,¿CUANTO DURA UN DIPUTADO EN SU CARGO?,float64,1766,0,0.0,2,False,
2000,pgob,NOMBRE DEL GOBERNADOR ACTUAL DE SU EDO,float64,1766,2,0.11,36,False,
2000,p77,PARTIDO OBTUVO MAYOR NUMERO DE SENADORES,float64,1766,1,0.06,12,False,
2000,p70a,"¿QUE LE GUSTA, QUE SE PODRIA MEJORAR?",float64,1766,1563,88.51,38,False,
2000,esex,,float64,1766,1766,100.0,0,False,
2000,rechazo,,float64,1766,1766,100.0,0,False,
2000,uno,,float64,1766,0,0.0,1,False,
2000,sex,Sexo,float64,1766,1,0.06,2,False,
2000,edad,Edad,float64,1766,0,0.0,5,False,
2000,escol,Escolaridad entrevistado,float64,1766,0,0.0,9,False,
2000,escol_1,Que carrera o estudios hizo,float64,1766,1472,83.35,55,False,
2000,se4,Actividad la semana pasada...,float64,1766,0,0.0,10,False,
2000,se5,¿Trabaja de tiempo completo?,float64,1766,735,41.62,7,False,
2000,se6,¿Qué hace en su trabajo actual?,float64,1766,735,41.62,59,False,
2000,se7,Puesto que tiene en su trabajo principal,float64,1766,735,41.62,67,False,
2000,se8,Y qué es usted en el lugar donde trabaja,float64,1766,735,41.62,7,False,
2000,se9,¿En qué tipo de institucion trabaja?,float64,1766,739,41.85,7,False,
2000,se10,A qué tipo de actividad se dedica inst,float64,1766,735,41.62,9,False,
2000,se11,Pertenece a algun sindicato...,float64,1766,0,0.0,3,False,
2000,se11a,Alguien + en hogar pertenece a sindicato,float64,1766,0,0.0,4,False,
2000,se12,Ingreso familiar mensual en su hogar,float64,1766,0,0.0,124,False,
2000,se12a,Donde ubicaría ingreso familiar mesual,float64,1766,1559,88.28,3,False,
2000,se13,¿Cuántas personas dependen de ingreso?,float64,1766,1,0.06,6,False,
2000,se14,¿Hay telefono en su hogar?,float64,1766,0,0.0,3,False,
2000,se15,Grado maximo de estudios de su papá,float64,1766,1,0.06,11,False,
2000,se16,¿Me puede decir su estado civil?,float64,1766,1,0.06,6,False,
2000,se17,¿A qué se dedica su esposo (a)?,float64,1766,737,41.73,60,False,
2000,se18,¿Quién es fuente principal de ingresos?,float64,1766,0,0.0,18,False,
2000,se19,¿Y a qué se dedica...?,float64,1766,1304,73.84,60,False,
2000,se20,¿Cuántas personas viven en su hogar?,float64,1766,0,0.0,28,False,
2000,se21,¿Personas menores de 18 años viven aquí?,float64,1766,0,0.0,23,False,
2000,se22,"Como se sonsidera indigena, mestizo...?",float64,1766,0,0.0,5,False,
2000,se23,¿Me podría decir cuál es su religión?,float64,1766,0,0.0,21,False,
2000,se24,¿Con que frecuencia asiste al templo?,float64,1766,109,6.17,7,False,
2000,se25,¿Con que frecuencia reza usted?,float64,1766,109,6.17,6,False,
2000,se26,¿Habla alguna lengua indígena?,float64,1766,0,0.0,3,False,
2000,se26a,¿Sus padres hablaban alguna lengua indígena?,float64,1766,113,6.4,3,False,
2000,se27,¿Dónde lo habla con mayor frecuencia?,float64,1766,1653,93.6,6,False,
2000,horfin,,float64,1766,1766,100.0,0,False,
2000,minfin,,float64,1766,1766,100.0,0,False,
2000,sehor,,float64,1766,0,0.0,15,False,
2000,semin,,float64,1766,0,0.0,60,False,
2000,sever,,float64,1766,4,0.23,1,False,
2000,pelea,2/JUL ELE PDTE REP ¿X CUAL PARTIDO VOTO?,float64,1766,325,18.4,8,False,
2000,peleb,2/JUL ELE DIP FED ¿X CUAL PARTIDO VOTO?,float64,1766,325,18.4,8,False,
2000,pelec,2/JUL ELE SENADORES ¿X CUAL PARTIDO VOTO?,float64,1766,325,18.4,8,False,
2000,peled,JUL/97 ELE DIP FED ¿X CUAL PARTIDO VOTO?,float64,1766,608,34.43,15,False,
2000,tini,,float64,1766,4,0.23,1722,False,
2000,tfin,,float64,1766,4,0.23,1730,False,
2000,volatil,,float64,1766,1766,100.0,0,False,
2000,dominio,,float64,1766,0,0.0,5,False,
2000,TIPO_N,Tipo de sección,float64,1766,0,0.0,2,False,
2000,TIPO,,str,1766,0,0.0,2,False,
2000,escol2,,float64,1766,0,0.0,3,False,
2000,PID,,float64,1766,0,0.0,3,False,
2000,INGRESO,,float64,1766,0,0.0,10,False,
2000,AÑO,,float64,1766,0,0.0,1,False,
2000,INCUMBENT,,float64,1766,0,0.0,1,False,
2000,NSE,,float64,1766,0,0.0,6,False,
2000,IIP4,,float64,1766,0,0.0,4,False,
2000,PONDFIN,,float64,1766,0,0.0,263,False,
2000,PONDERADOR,,float64,1766,0,0.0,727,False,
2000,vote2000a,RECODE of pelea (2/JUL ELE PDTE REP ¿X CUAL PARTIDO VOTO?),float64,1766,325,18.4,5,False,
2000,vote2000b,RECODE of pelea (2/JUL ELE PDTE REP ¿X CUAL PARTIDO VOTO?),float64,1766,425,24.07,4,False,
2000,pid2000a,RECODE of p6a (SI ¿CON CUAL PARTIDO?),float64,1766,1,0.06,6,False,
2000,pid2000b,RECODE of p6a (SI ¿CON CUAL PARTIDO?),float64,1766,41,2.32,5,False,
2000,copartisan,RECODE of pid2000b (RECODE of p6a (SI ¿CON CUAL PARTIDO?)),float64,1766,41,2.32,3,False,
2000,approval2000a,RECODE of pacu (¿ACUERDO COMO ESTA GOBERNANDO PDTE EZP?),float64,1766,0,0.0,5,False,
2000,approval2000b,RECODE of pacu (¿ACUERDO COMO ESTA GOBERNANDO PDTE EZP?),float64,1766,45,2.55,4,False,
2000,ideology2000a,RECODE of p20_1 (¿DONDE SE UBICA? IZQUIERDA O DERECHA),float64,1766,0,0.0,12,False,
2000,ideology2000b,RECODE of p20_1 (¿DONDE SE UBICA? IZQUIERDA O DERECHA),float64,1766,502,28.43,11,False,
2000,ideology2000c,RECODE of p20_1 (¿DONDE SE UBICA? IZQUIERDA O DERECHA),float64,1766,0,0.0,4,False,
2000,satisfaction2000a,RECODE of p4 (SATISFECHO COMO FUNCIONA LA DEMOCRACIA),float64,1766,0,0.0,5,False,
2000,satisfaction2000b,RECODE of p4 (SATISFECHO COMO FUNCIONA LA DEMOCRACIA),float64,1766,77,4.36,4,False,
2000,pan2000a,RECODE of p10_1 (¿COMO CALIFICARIA AL PAN DEL 0 AL 10?),float64,1766,0,0.0,12,False,
2000,pan2000b,RECODE of p10_1 (¿COMO CALIFICARIA AL PAN DEL 0 AL 10?),float64,1766,106,6.0,11,False,
2000,pri2000a,RECODE of p10_2 (¿COMO CALIFICARIA AL PRI DEL 0 AL 10?),float64,1766,0,0.0,12,False,
2000,pri2000b,RECODE of p10_2 (¿COMO CALIFICARIA AL PRI DEL 0 AL 10?),float64,1766,66,3.74,11,False,
2000,prd2000a,RECODE of p10_3 (¿COMO CALIFICARIA AL PRD DEL 0 AL 10?),float64,1766,0,0.0,12,False,
2000,prd2000b,RECODE of p10_3 (¿COMO CALIFICARIA AL PRD DEL 0 AL 10?),float64,1766,107,6.06,11,False,
2000,precinct,,float64,1766,0,0.0,2,False,
2000,precinct2000,RECODE of precinct,float64,1766,0,0.0,2,False,
2000,education2000,RECODE of escol (Escolaridad entrevistado),float64,1766,0,0.0,4,False,
2000,income2000a,RECODE of se12 (Ingreso familiar mensual en su hogar),float64,1766,283,16.02,4,False,
2000,income2000c,RECODE of income2000a (RECODE of se12 (Ingreso familiar mensual en su hogar)),float64,1766,283,16.02,4,False,
2000,religion2000a,RECODE of se23 (¿Me podría decir cuál es su religión?),float64,1766,0,0.0,4,False,
2000,religion2000b,RECODE of se23 (¿Me podría decir cuál es su religión?),float64,1766,9,0.51,3,False,
